date,price,market_cap,volume,coin_id,symbol,name,market_cap_rank,daily_return,market_cap_change,volume_change,previous_day_price,previous_day_return,previous_day_volume,ma_7,ma_14,ma_30,volatility_7,volatility_14,volatility_30,volume_to_market_cap,price_vs_ma_7,price_vs_ma_14,price_vs_ma_30,next_day_price,next_day_return
2025-10-05,227.93905953905113,124310880122.60092,4629724693.376066,solana,sol,Solana,7,-0.021991847505640427,-0.02233651567769579,-0.5079914656504008,233.06458024680495,-0.0066157399445565535,9409846313.93892,221.31616659647997,216.6321879456282,223.12659006926847,0.03549374787055032,0.0466349386198876,0.03674375666266176,0.03724311732657693,1.029925030079915,1.0521938669440056,1.0215683369171225,228.5443211026712,0.0026553657141696707
2025-10-06,228.5443211026712,124722639864.9079,7161162365.904725,solana,sol,Solana,7,0.0026553657141696885,0.0033123387261104753,0.5467793098260225,227.93905953905113,-0.021991847505640427,4629724693.376066,223.85891987716292,216.05330527135442,223.96209621336357,0.03480581880596869,0.04657393297875743,0.03674526168258546,0.05741669975604483,1.0209301520264606,1.0578145093204132,1.0204598231878588,232.5968012360869,0.01773170347818509
2025-10-07,232.5968012360869,126917886067.39793,7565905967.514749,solana,sol,Solana,7,0.01773170347818498,0.017601024199518145,0.056519260551480155,228.5443211026712,0.0026553657141696885,7161162365.904725,226.66852622298924,216.92901093690423,225.0424342755545,0.034853950963695673,0.04249918267125071,0.03660729732087917,0.05961260624445779,1.0261539399045883,1.0722254263342388,1.033568633332869,220.92325353514107,-0.050187911608883695
2025-10-08,220.92325353514107,120651918153.05309,9428620255.995054,solana,sol,Solana,7,-0.050187911608883695,-0.04937025117970684,0.2461984455633104,232.5968012360869,0.01773170347818498,7565905967.514749,228.41480608684182,217.41072528377404,225.5225931111071,0.04099312329073037,0.04419606131239319,0.03763958447488361,0.07814728850008311,0.9672019836189931,1.0161561866222668,0.9796058589407044,229.06280907281337,0.036843362604098075
2025-10-09,229.06280907281337,125078490889.53381,7378938614.697137,solana,sol,Solana,7,0.03684336260409804,0.03668878874238368,-0.21738935132048154,220.92325353514107,-0.050187911608883695,9428620255.995054,229.53536690596152,218.65834820848573,226.02170118331244,0.036913948998023305,0.04483100293265408,0.03764524674567908,0.05899446469348619,0.9979412417375237,1.047583186050629,1.0134549376169613,220.8065008190006,-0.036043861887628766
2025-10-10,220.8065008190006,120565130574.60735,7926447520.068074,solana,sol,Solana,7,-0.03604386188762876,-0.03608422425653146,0.07419886977788726,229.06280907281337,0.03684336260409804,7378938614.697137,227.56247507879561,220.7029801547868,226.13574500902325,0.03041430801578754,0.03726055534954466,0.03822568797686977,0.06574411259948067,0.9703115627589493,1.0004690496890492,0.9764334285594256,189.8912952568837,-0.14001039574219196
2025-10-11,189.8912952568837,104753731395.58649,16979196402.761215,solana,sol,Solana,7,-0.14001039574219198,-0.13114404723541973,1.1420940919338092,220.8065008190006,-0.03604386188762876,7926447520.068074,221.3948629373783,219.61521942369626,224.9987996217464,0.05826901592497252,0.05147485696073534,0.04567637092705154,0.16208679324884256,0.8577041614131516,0.8646545342130083,0.8439658148226427,178.3062307703534,-0.061008928665519324
2025-10-12,178.3062307703534,97463291611.22887,12825283650.402828,solana,sol,Solana,7,-0.061008928665519324,-0.06959599135257899,-0.2446471937672423,189.8912952568837,-0.14001039574219198,16979196402.761215,214.3044588275643,217.81031271202215,223.31902463709653,0.05953064114507255,0.053677718808613904,0.04654688933596189,0.13159091426505046,0.8320229627785013,0.8186308010406328,0.7984372628355737,197.03997380287893,0.10506499381198485
2025-10-13,197.03997380287893,107553280810.07175,12182439886.806627,solana,sol,Solana,7,0.10506499381198475,0.10352604587879943,-0.050123161492495294,178.3062307703534,-0.061008928665519324,12825283650.402828,209.80383778473688,216.83137883094992,221.8117488875774,0.07908552143003801,0.060781836938343575,0.04946029216410821,0.11326888213033304,0.9391628670064942,0.908724442307305,0.8883207259807786,207.92928081408232,0.0552644562473256
2025-10-14,207.92928081408232,113600150801.75488,11548480550.997688,solana,sol,Solana,7,0.05526445624732568,0.05622208775166326,-0.05203878218972424,197.03997380287893,0.10506499381198475,12182439886.806627,206.27990629587904,216.47421625943414,220.65380494522282,0.08310041754762082,0.06269769354003116,0.050686666872973914,0.10165902482956289,1.0079958079670517,0.9605267749988704,0.9423326321778165,202.77828792883702,-0.024772811530334705
